ID,Rating,Total Ratings,Comments,Kickstarter,Rating Only,Comment Only
172,3,81,15,0,66,15
172,2,24,8,0,16,8
172,1,20,4,0,16,4
204583,10,609,111,0,498,111
204583,9,1729,218,0,1511,218
204583,8,7406,909,0,6497,909
204583,7,6202,685,0,5517,685
204583,6,2819,341,0,2478,341
204583,5,581,98,0,483,98
204583,4,179,37,0,142,37
204583,3,60,13,0,47,13
204583,2,19,4,0,15,4
204583,1,15,5,0,10,5
50381,10,823,100,0,723,100
50381,9,1154,145,1,1009,144
50381,8,2646,364,0,2282,364
50381,7,3445,495,1,2950,494
50381,6,4761,738,1,4023,737
50381,5,2383,413,0,1970,413
50381,4,1715,376,0,1339,376
50381,3,1101,275,0,826,275
50381,2,718,201,0,517,201
50381,1,612,191,0,421,191
100423,10,534,96,0,438,96
100423,9,1409,224,0,1185,224
100423,8,5490,906,0,4584,906
100423,7,5916,861,0,5055,861
100423,6,3814,649,0,3165,649
100423,5,1191,241,0,950,241
100423,4,558,148,0,410,148
100423,3,257,75,0,182,75
100423,2,105,35,0,70,35
100423,1,43,19,0,24,19
104162,10,2023,291,0,1732,291
104162,9,3456,461,0,2995,461
104162,8,6759,792,0,5967,792
104162,7,3726,434,0,3292,434
104162,6,2068,315,0,1753,315
104162,5,656,121,0,535,121
104162,4,296,70,0,226,70
104162,3,145,45,0,100,45
104162,2,79,22,0,57,22
104162,1,50,8,0,42,8
193738,10,2986,410,0,2576,410
193738,9,5491,556,0,4935,556
193738,8,7055,696,0,6359,696
193738,7,2044,195,0,1849,195
193738,6,923,135,0,788,135
193738,5,262,53,0,209,53
193738,4,132,35,0,97,35
193738,3,66,16,0,50,16
193738,2,31,7,0,24,7
193738,1,40,4,0,36,4
123260,10,901,168,0,733,168
123260,9,2573,382,1,2191,381
123260,8,7778,1070,1,6708,1069
123260,7,4503,572,0,3931,572
123260,6,2204,339,0,1865,339
123260,5,579,120,0,459,120
123260,4,205,57,0,148,57
123260,3,79,21,0,58,21
123260,2,50,10,0,40,10
123260,1,36,9,0,27,9
146508,10,2521,305,0,2216,305
146508,9,3914,435,0,3479,435
146508,8,6010,621,0,5389,621
146508,7,2991,323,0,2668,323
146508,6,1765,270,0,1495,270
146508,5,749,137,0,612,137
146508,4,404,85,0,319,85
146508,3,269,64,0,205,64
146508,2,147,44,0,103,44
146508,1,111,33,0,78,33
158899,10,448,60,0,388,60
158899,9,1404,190,0,1214,190
158899,8,6155,782,0,5373,782
158899,7,6035,717,0,5318,717
158899,6,3381,423,0,2958,423
158899,5,807,117,0,690,117
158899,4,356,61,0,295,61
158899,3,147,32,0,115,32
158899,2,48,10,0,38,10
158899,1,19,2,0,17,2
155426,10,962,176,0,786,176
155426,9,2648,387,1,2261,386
155426,8,7869,1022,0,6847,1022
155426,7,4398,532,0,3866,532
155426,6,2073,303,0,1770,303
155426,5,483,74,0,409,74
155426,4,176,41,0,135,41
155426,3,86,18,0,68,18
155426,2,27,6,0,21,6
155426,1,26,3,0,23,3
153938,10,421,65,0,356,65
153938,9,1145,176,0,969,176
153938,8,5503,762,0,4741,762
153938,7,6266,724,0,5542,724
153938,6,3791,491,0,3300,491
153938,5,867,114,0,753,114
153938,4,398,62,0,336,62
153938,3,139,38,0,101,38
153938,2,55,20,0,35,20
153938,1,25,8,0,17,8
77423,10,2078,411,0,1667,411
77423,9,2922,514,0,2408,514
77423,8,5775,860,0,4915,860
77423,7,3625,542,0,3083,542
77423,6,2256,402,0,1854,402
77423,5,759,147,0,612,147
77423,4,338,96,0,242,96
77423,3,186,63,0,123,63
77423,2,77,21,0,56,21
77423,1,51,8,0,43,8
100901,10,542,109,3,433,106
100901,9,1460,271,7,1189,264
100901,8,6231,1042,20,5189,1022
100901,7,5380,734,12,4646,722
100901,6,3103,516,7,2587,509
100901,5,773,131,1,642,130
100901,4,293,70,0,223,70
100901,3,131,32,1,99,31
100901,2,41,16,0,25,16
100901,1,18,3,0,15,3
116,10,236,69,0,167,69
116,9,568,122,0,446,122
116,8,2883,638,0,2245,638
116,7,5398,1053,0,4345,1053
116,6,5746,1216,0,4530,1216
116,5,1797,424,0,1373,424
116,4,718,209,0,509,209
116,3,230,72,0,158,72
116,2,101,38,0,63,38
116,1,30,13,0,17,13
8203,10,170,50,0,120,50
8203,9,467,144,0,323,144
8203,8,3505,1017,0,2488,1017
8203,7,6229,1356,0,4873,1356
8203,6,5350,1087,0,4263,1087
8203,5,1277,257,0,1020,257
8203,4,378,90,0,288,90
8203,3,112,29,0,83,29
8203,2,37,5,0,32,5
8203,1,12,1,0,11,1
108745,10,942,182,0,760,182
108745,9,2061,302,0,1759,302
108745,8,6670,831,0,5839,831
108745,7,4250,502,0,3748,502
108745,6,2335,348,0,1987,348
108745,5,712,113,0,599,113
108745,4,310,63,0,247,63
108745,3,122,40,0,82,40
108745,2,63,17,0,46,17
108745,1,42,6,0,36,6
12942,10,335,86,0,249,86
12942,9,1014,282,0,732,282
12942,8,4948,1197,0,3751,1197
12942,7,6090,1273,0,4817,1273
12942,6,3795,742,0,3053,742
12942,5,845,172,0,673,172
12942,4,298,87,0,211,87
12942,3,102,28,0,74,28
12942,2,48,12,0,36,12
12942,1,23,4,0,19,4
12,10,888,388,0,500,388
12,9,2210,734,0,1476,734
12,8,6594,1598,0,4996,1598
12,7,4491,818,0,3673,818
12,6,2135,430,0,1705,430
12,5,623,133,0,490,133
12,4,269,82,0,187,82
12,3,115,36,0,79,36
12,2,71,20,0,51,20
12,1,42,7,0,35,7
154203,10,804,135,0,669,135
154203,9,2200,288,0,1912,288
154203,8,6852,808,0,6044,808
154203,7,4218,452,0,3766,452
154203,6,2233,304,0,1929,304
154203,5,625,106,0,519,106
154203,4,267,55,0,212,55
154203,3,127,38,0,89,38
154203,2,45,18,0,27,18
154203,1,33,3,0,30,3
37046,10,882,199,0,683,199
37046,9,1937,388,0,1549,388
37046,8,6259,1155,0,5104,1155
37046,7,4313,676,0,3637,676
37046,6,2546,464,0,2082,464
37046,5,721,148,0,573,148
37046,4,379,103,0,276,103
37046,3,173,48,0,125,48
37046,2,87,25,0,62,25
37046,1,52,10,0,42,10
183394,10,2133,334,0,1799,334
183394,9,4353,485,1,3868,484
183394,8,7101,726,0,6375,726
183394,7,2325,232,1,2093,231
183394,6,967,134,0,833,134
183394,5,249,45,0,204,45
183394,4,111,29,0,82,29
183394,3,57,8,1,49,7
183394,2,28,4,0,24,4
183394,1,41,5,1,36,4
104006,10,664,113,0,551,113
104006,9,2134,306,0,1828,306
104006,8,7406,877,0,6529,877
104006,7,4391,481,0,3910,481
104006,6,1922,290,0,1632,290
104006,5,510,102,0,408,102
104006,4,186,30,0,156,30
104006,3,74,21,0,53,21
104006,2,28,5,0,23,5
104006,1,20,3,0,17,3
205637,10,3222,471,1,2751,470
205637,9,4670,526,0,4144,526
205637,8,5470,579,0,4891,579
205637,7,2125,241,0,1884,241
205637,6,1065,143,0,922,143
205637,5,374,70,0,304,70
205637,4,160,45,0,115,45
205637,3,95,26,0,69,26
205637,2,47,12,0,35,12
205637,1,63,14,0,49,14
194655,10,1266,235,9,1031,226
194655,9,2466,365,22,2101,343
194655,8,6813,844,42,5969,802
194655,7,3976,433,17,3543,416
194655,6,1931,226,4,1705,222
194655,5,512,81,0,431,81
194655,4,171,33,1,138,32
194655,3,81,13,0,68,13
194655,2,34,7,0,27,7
194655,1,35,8,0,27,8
2653,10,583,153,0,430,153
2653,9,1455,329,0,1126,329
2653,8,6065,1190,0,4875,1190
2653,7,5344,906,0,4438,906
2653,6,2833,529,0,2304,529
2653,5,638,125,0,513,125
2653,4,200,38,0,162,38
2653,3,74,16,0,58,16
2653,2,28,9,0,19,9
2653,1,12,2,0,10,2
12493,10,3060,672,0,2388,672
12493,9,3480,632,0,2848,632
12493,8,4928,916,0,4012,916
12493,7,2708,512,0,2196,512
12493,6,1696,400,0,1296,400
12493,5,549,148,0,401,148
12493,4,350,112,0,238,112
12493,3,217,73,0,144,73
12493,2,128,40,0,88,40
12493,1,99,31,0,68,31
27162,10,397,79,0,318,79
27162,9,1279,243,0,1036,243
27162,8,6165,1082,0,5083,1082
27162,7,5272,817,0,4455,817
27162,6,2825,638,0,2187,638
27162,5,757,193,0,564,193
27162,4,287,88,0,199,88
27162,3,116,44,0,72,44
27162,2,57,21,0,36,21
27162,1,23,5,0,18,5
5,10,935,365,0,570,365
5,9,1715,534,0,1181,534
5,8,5638,1459,0,4179,1459
5,7,4820,1004,0,3816,1004
5,6,2657,649,0,2008,649
5,5,735,193,0,542,193
5,4,251,78,0,173,78
5,3,127,44,0,83,44
5,2,37,18,0,19,18
5,1,32,6,0,26,6
129437,10,1652,274,0,1378,274
129437,9,2621,384,0,2237,384
129437,8,5677,772,0,4905,772
129437,7,3635,497,0,3138,497
129437,6,2128,338,0,1790,338
129437,5,666,123,0,543,123
129437,4,318,77,0,241,77
129437,3,140,37,0,103,37
129437,2,68,19,0,49,19
129437,1,36,8,0,28,8
201808,10,1142,206,0,936,206
201808,9,2992,363,0,2629,363
201808,8,7388,837,0,6551,837
201808,7,3447,380,0,3067,380
201808,6,1384,191,0,1193,191
201808,5,331,62,0,269,62
201808,4,134,31,0,103,31
201808,3,57,15,0,42,15
201808,2,21,6,0,15,6
201808,1,20,3,0,17,3
25613,10,3184,655,0,2529,655
25613,9,3766,679,0,3087,679
25613,8,5059,842,0,4217,842
25613,7,2327,390,1,1937,389
25613,6,1335,315,0,1020,315
25613,5,486,120,0,366,120
25613,4,272,88,0,184,88
25613,3,176,55,0,121,55
25613,2,106,28,0,78,28
25613,1,155,21,0,134,21
147949,10,1132,192,1,940,191
147949,9,1915,249,2,1666,247
147949,8,5029,653,2,4376,651
147949,7,4100,496,4,3604,492
147949,6,2733,354,1,2379,353
147949,5,940,128,0,812,128
147949,4,527,106,1,421,105
147949,3,261,40,0,221,40
147949,2,148,34,0,114,34
147949,1,89,15,0,74,15
2223,10,199,38,0,161,38
2223,9,279,47,0,232,47
2223,8,942,124,0,818,124
2223,7,1957,275,0,1682,275
2223,6,4686,705,0,3981,705
2223,5,4102,660,0,3442,660
2223,4,2722,539,0,2183,539
2223,3,1170,301,0,869,301
2223,2,539,171,0,368,171
2223,1,192,67,0,125,67
107529,10,490,115,0,375,115
107529,9,1218,244,0,974,244
107529,8,4778,785,0,3993,785
107529,7,4847,670,1,4177,669
107529,6,3338,508,0,2830,508
107529,5,1092,205,0,887,205
107529,4,504,110,0,394,110
107529,3,224,59,0,165,59
107529,2,105,36,0,69,36
107529,1,61,15,1,46,14
21790,10,273,62,0,211,62
21790,9,996,197,0,799,197
21790,8,5392,1074,0,4318,1074
21790,7,5712,989,0,4723,989
21790,6,3059,637,0,2422,637
21790,5,777,188,0,589,188
21790,4,272,93,0,179,93
21790,3,117,49,0,68,49
21790,2,47,14,0,33,14
21790,1,17,3,0,14,3
164153,10,2570,362,0,2208,362
164153,9,3893,422,0,3471,422
164153,8,5642,577,0,5065,577
164153,7,2556,257,0,2299,257
164153,6,1117,163,0,954,163
164153,5,383,61,0,322,61
164153,4,159,39,0,120,39
164153,3,82,23,0,59,23
164153,2,40,11,0,29,11
164153,1,62,8,0,54,8
187645,10,3882,630,0,3252,630
187645,9,4935,624,0,4311,624
187645,8,4811,521,0,4290,521
187645,7,1638,183,0,1455,183
187645,6,728,114,0,614,114
187645,5,208,39,0,169,39
187645,4,107,22,0,85,22
187645,3,71,20,0,51,20
187645,2,34,10,0,24,10
187645,1,77,9,0,68,9
205059,10,2737,350,0,2387,350
205059,9,4353,455,0,3898,455
205059,8,5459,504,0,4955,504
205059,7,2081,197,0,1884,197
205059,6,1042,154,0,888,154
205059,5,354,54,0,300,54
205059,4,189,46,0,143,46
205059,3,96,35,0,61,35
205059,2,57,16,0,41,16
205059,1,58,14,0,44,14
74,10,252,70,0,182,70
74,9,487,152,0,335,152
74,8,1811,522,0,1289,522
74,7,2984,755,0,2229,755
74,6,4758,1191,0,3567,1191
74,5,2867,692,0,2175,692
74,4,1730,490,0,1240,490
74,3,768,243,0,525,243
74,2,422,142,0,280,142
74,1,211,77,0,134,77
54,10,514,136,0,378,136
54,9,1467,355,0,1112,355
54,8,5942,1194,0,4748,1194
54,7,4907,831,0,4076,831
54,6,2332,445,0,1887,445
54,5,594,141,0,453,141
54,4,228,57,0,171,57
54,3,70,20,0,50,20
54,2,25,5,0,20,5
54,1,17,2,0,15,2
123540,10,442,53,0,389,53
123540,9,1116,160,3,956,157
123540,8,4689,597,1,4092,596
123540,7,4996,626,0,4370,626
123540,6,3153,464,0,2689,464
123540,5,938,176,1,762,175
123540,4,393,92,0,301,92
123540,3,181,47,0,134,47
123540,2,74,19,0,55,19
123540,1,37,9,0,28,9
5782,10,215,56,0,159,56
5782,9,721,200,0,521,200
5782,8,4198,1165,0,3033,1165
5782,7,5922,1194,0,4728,1194
5782,6,3586,701,0,2885,701
5782,5,880,179,0,701,179
5782,4,249,66,0,183,66
5782,3,80,22,0,58,22
5782,2,44,11,0,33,11
5782,1,12,1,0,11,1
122515,10,1453,330,2,1123,328
122515,9,2964,464,5,2500,459
122515,8,6550,874,4,5676,870
122515,7,2920,305,4,2615,301
122515,6,1308,182,0,1126,182
122515,5,337,48,0,289,48
122515,4,181,33,0,148,33
122515,3,75,18,0,57,18
122515,2,34,14,0,20,14
122515,1,39,6,0,33,6
143741,10,327,59,0,268,59
143741,9,915,128,0,787,128
143741,8,4616,737,1,3879,736
143741,7,5024,717,0,4307,717
143741,6,3336,482,0,2854,482
143741,5,907,147,0,760,147
143741,4,413,101,0,312,101
143741,3,156,28,0,128,28
143741,2,60,16,0,44,16
143741,1,33,13,0,20,13
164928,10,1549,227,9,1322,218
164928,9,3730,437,8,3293,429
164928,8,6967,718,7,6249,711
164928,7,2217,252,2,1965,250
164928,6,915,167,0,748,167
164928,5,236,50,1,186,49
164928,4,96,29,0,67,29
164928,3,28,8,0,20,8
164928,2,20,10,0,10,10
164928,1,23,4,0,19,4
62219,10,2006,499,0,1507,499
62219,9,3115,566,1,2549,565
62219,8,5549,898,0,4651,898
62219,7,2522,394,0,2128,394
62219,6,1484,312,0,1172,312
62219,5,463,118,0,345,118
62219,4,258,91,0,167,91
62219,3,135,37,0,98,37
62219,2,86,22,0,64,22
62219,1,49,7,0,42,7
182028,10,4799,624,0,4175,624
182028,9,4282,438,0,3844,438
182028,8,3873,382,0,3491,382
182028,7,1305,132,0,1173,132
182028,6,718,113,0,605,113
182028,5,238,36,0,202,36
182028,4,128,26,0,102,26
182028,3,89,15,0,74,15
182028,2,55,17,0,38,17
182028,1,87,12,0,75,12
176494,10,473,84,0,389,84
176494,9,1585,206,0,1379,206
176494,8,6475,795,0,5680,795
176494,7,4350,437,0,3913,437
176494,6,1947,266,0,1681,266
176494,5,412,63,0,349,63
176494,4,183,43,0,140,43
176494,3,65,18,0,47,18
176494,2,17,5,0,12,5
176494,1,13,3,0,10,3
432,10,328,67,0,261,67
432,9,780,180,0,600,180
432,8,3540,805,0,2735,805
432,7,5253,1058,0,4195,1058
432,6,3968,808,0,3160,808
432,5,967,189,0,778,189
432,4,358,91,0,267,91
432,3,124,41,0,83,41
432,2,54,21,0,33,21
432,1,25,6,0,19,6
54998,10,939,199,0,740,199
54998,9,2075,345,0,1730,345
54998,8,5716,856,0,4860,856
54998,7,3644,471,0,3173,471
54998,6,2073,319,0,1754,319
54998,5,490,93,0,397,93
54998,4,231,67,0,164,67
54998,3,109,29,0,80,29
54998,2,40,9,0,31,9
54998,1,18,1,0,17,1
171623,10,1433,247,0,1186,247
171623,9,3128,394,0,2734,394
171623,8,6582,700,0,5882,700
171623,7,2520,239,0,2281,239
171623,6,1122,148,0,974,148
171623,5,294,51,0,243,51
171623,4,126,32,0,94,32
171623,3,77,17,0,60,17
171623,2,23,3,0,20,3
171623,1,28,7,0,21,7
166384,10,381,65,0,316,65
166384,9,1110,162,0,948,162
166384,8,4450,560,0,3890,560
166384,7,4408,511,0,3897,511
166384,6,3111,382,0,2729,382
166384,5,916,137,0,779,137
166384,4,487,87,0,400,87
166384,3,218,48,0,170,48
166384,2,70,15,0,55,15
166384,1,44,8,0,36,8
73439,10,1166,262,0,904,262
73439,9,2731,465,0,2266,465
73439,8,6131,909,0,5222,909
73439,7,2904,384,0,2520,384
73439,6,1372,223,0,1149,223
73439,5,368,75,0,293,75
73439,4,205,61,0,144,61
73439,3,91,29,0,62,29
73439,2,38,11,0,27,11
73439,1,46,9,0,37,9
1294,10,231,44,0,187,44
1294,9,245,43,0,202,43
1294,8,885,191,0,694,191
1294,7,2256,409,0,1847,409
1294,6,5023,885,0,4138,885
1294,5,3336,624,0,2712,624
1294,4,1968,507,0,1461,507
1294,3,733,196,0,537,196
1294,2,253,84,0,169,84
1294,1,66,15,0,51,15
24480,10,395,76,0,319,76
24480,9,1299,261,0,1038,261
24480,8,5644,974,0,4670,974
24480,7,4533,731,0,3802,731
24480,6,2183,411,0,1772,411
24480,5,545,133,0,412,133
24480,4,255,90,0,165,90
24480,3,87,35,0,52,35
24480,2,30,11,0,19,11
24480,1,15,2,0,13,2
37904,10,393,84,0,309,84
37904,9,971,160,0,811,160
37904,8,4409,698,0,3711,698
37904,7,4760,613,0,4147,613
37904,6,3053,484,0,2569,484
37904,5,793,143,0,650,143
37904,4,343,69,0,274,69
37904,3,167,45,0,122,45
37904,2,65,17,0,48,17
37904,1,31,10,0,21,10
28720,10,2219,532,11,1687,521
28720,9,3714,664,16,3050,648
28720,8,5465,897,30,4568,867
28720,7,2027,309,5,1718,304
28720,6,880,170,0,710,170
28720,5,300,61,0,239,61
28720,4,149,37,0,112,37
28720,3,78,21,0,57,21
28720,2,48,10,0,38,10
28720,1,60,5,0,55,5
15512,10,167,64,0,103,64
15512,9,593,186,0,407,186
15512,8,3550,1003,0,2547,1003
15512,7,4924,1188,0,3736,1188
15512,6,3872,895,0,2977,895
15512,5,1004,227,0,777,227
15512,4,343,97,0,246,97
15512,3,118,36,0,82,36
15512,2,43,12,0,31,12
15512,1,17,2,0,15,2
161970,10,1195,176,0,1019,176
161970,9,2464,299,0,2165,299
161970,8,5772,652,0,5120,652
161970,7,2793,296,0,2497,296
161970,6,1524,185,0,1339,185
161970,5,421,69,0,352,69
161970,4,218,51,0,167,51
161970,3,95,27,0,68,27
161970,2,70,22,0,48,22
161970,1,42,10,0,32,10
199561,10,607,89,4,518,85
199561,9,1808,232,8,1576,224
199561,8,6263,708,19,5555,689
199561,7,3668,426,4,3242,422
199561,6,1516,210,4,1306,206
199561,5,376,68,1,308,67
199561,4,131,41,0,90,41
199561,3,44,11,0,33,11
199561,2,25,5,0,20,5
199561,1,16,3,1,13,2
62871,10,220,35,0,185,35
62871,9,395,60,0,335,60
62871,8,1728,254,0,1474,254
62871,7,3397,548,0,2849,548
62871,6,5092,912,0,4180,912
62871,5,2056,335,0,1721,335
62871,4,893,210,0,683,210
62871,3,350,88,0,262,88
62871,2,151,44,0,107,44
62871,1,87,28,0,59,28
9674,10,327,102,0,225,102
9674,9,927,250,0,677,250
9674,8,4579,1131,0,3448,1131
9674,7,4748,971,0,3777,971
9674,6,2785,524,0,2261,524
9674,5,635,150,0,485,150
9674,4,223,69,0,154,69
9674,3,80,23,0,57,23
9674,2,33,11,0,22,11
9674,1,17,4,0,13,4
258,10,245,51,0,194,51
258,9,404,82,0,322,82
258,8,1357,225,0,1132,225
258,7,2484,454,0,2030,454
258,6,4167,793,0,3374,793
258,5,2359,505,0,1854,505
258,4,1543,445,0,1098,445
258,3,850,275,0,575,275
258,2,578,251,0,327,251
258,1,320,155,0,165,155
124708,10,817,125,0,692,125
124708,9,1623,229,1,1394,228
124708,8,5012,686,0,4326,686
124708,7,3500,466,0,3034,466
124708,6,2141,361,0,1780,361
124708,5,659,135,0,524,135
124708,4,282,72,0,210,72
124708,3,125,28,0,97,28
124708,2,67,23,0,44,23
124708,1,29,7,0,22,7
118,10,643,217,0,426,217
118,9,1590,459,1,1131,458
118,8,5149,1237,0,3912,1237
118,7,3725,716,0,3009,716
118,6,2061,442,0,1619,442
118,5,597,142,0,455,142
118,4,256,75,0,181,75
118,3,84,25,0,59,25
118,2,66,19,0,47,19
118,1,36,6,0,30,6
113924,10,840,136,10,704,126
113924,9,1618,225,8,1393,217
113924,8,4241,502,18,3739,484
113924,7,3479,380,12,3099,368
113924,6,2413,307,6,2106,301
113924,5,773,95,2,678,93
113924,4,404,67,4,337,63
113924,3,205,51,4,154,47
113924,2,107,23,1,84,22
113924,1,69,16,0,53,16
760,10,617,230,0,387,230
760,9,1511,487,0,1024,487
760,8,5141,1458,0,3683,1458
760,7,4047,908,1,3139,907
760,6,1969,460,0,1509,460
760,5,475,121,0,354,121
760,4,173,50,0,123,50
760,3,72,20,0,52,20
760,2,26,5,0,21,5
760,1,28,3,0,25,3
555,10,880,307,0,573,307
555,9,2009,544,0,1465,544
555,8,5258,1107,0,4151,1107
555,7,3393,600,0,2793,600
555,6,1603,360,0,1243,360
555,5,466,127,0,339,127
555,4,239,87,0,152,87
555,3,96,28,0,68,28
555,2,46,12,0,34,12
555,1,35,6,0,29,6
113294,10,397,90,1,307,89
113294,9,1029,213,5,816,208
113294,8,4216,804,10,3412,794
113294,7,4129,676,3,3453,673
113294,6,2759,448,2,2311,446
113294,5,750,139,1,611,138
113294,4,374,86,1,288,85
113294,3,185,47,0,138,47
113294,2,93,33,0,60,33
113294,1,47,7,0,40,7
28023,10,306,76,0,230,76
28023,9,873,159,0,714,159
28023,8,4274,717,0,3557,717
28023,7,4360,693,0,3667,693
28023,6,2804,517,0,2287,517
28023,5,731,158,0,573,158
28023,4,310,83,0,227,83
28023,3,110,28,0,82,28
28023,2,52,19,0,33,19
28023,1,13,2,0,11,2
172225,10,366,63,2,303,61
172225,9,534,67,1,467,66
172225,8,1586,171,4,1415,167
172225,7,2598,275,11,2323,264
172225,6,3863,481,23,3382,458
172225,5,2081,288,12,1793,276
172225,4,1220,231,15,989,216
172225,3,720,164,5,556,159
172225,2,454,125,3,329,122
172225,1,231,82,4,149,78
2471,10,865,220,0,645,220
2471,9,269,53,0,216,53
2471,8,1074,228,0,846,228
2471,7,2028,366,0,1662,366
2471,6,4041,789,0,3252,789
2471,5,2334,516,0,1818,516
2471,4,1426,394,0,1032,394
2471,3,908,305,0,603,305
2471,2,494,192,0,302,192
2471,1,175,64,0,111,64
38453,10,1127,268,0,859,268
38453,9,2001,387,0,1614,387
38453,8,4516,791,0,3725,791
38453,7,2931,441,0,2490,441
38453,6,1792,293,0,1499,293
38453,5,579,95,0,484,95
38453,4,339,68,0,271,68
38453,3,166,43,0,123,43
38453,2,106,35,0,71,35
38453,1,48,10,0,38,10
21763,10,252,63,0,189,63
21763,9,826,198,0,628,198
21763,8,4135,858,0,3277,858
21763,7,4452,795,0,3657,795
21763,6,2739,482,0,2257,482
21763,5,744,140,0,604,140
21763,4,278,75,0,203,75
21763,3,104,25,0,79,25
21763,2,39,14,0,25,14
21763,1,20,5,0,15,5
192291,10,542,91,0,451,91
192291,9,1489,181,0,1308,181
192291,8,5557,671,0,4886,671
192291,7,3853,416,0,3437,416
192291,6,1554,190,0,1364,190
192291,5,332,41,0,291,41
192291,4,119,28,0,91,28
192291,3,34,4,0,30,4
192291,2,15,3,0,12,3
192291,1,20,3,0,17,3
3,10,476,167,0,309,167
3,9,1395,422,0,973,422
3,8,5308,1266,0,4042,1266
3,7,3842,721,0,3121,721
3,6,1782,369,0,1413,369
3,5,408,103,0,305,103
3,4,149,41,0,108,41
3,3,56,25,0,31,25
3,2,22,7,0,15,7
3,1,20,1,0,19,1
9217,10,479,125,0,354,125
9217,9,1322,299,0,1023,299
9217,8,4894,991,1,3903,990
9217,7,3826,688,0,3138,688
9217,6,1911,431,0,1480,431
9217,5,550,152,0,398,152
9217,4,258,96,0,162,96
9217,3,102,50,0,52,50
9217,2,46,23,0,23,23
9217,1,33,8,0,25,8
25669,10,233,47,0,186,47
25669,9,558,109,0,449,109
25669,8,2906,508,0,2398,508
25669,7,4544,678,0,3866,678
25669,6,3609,602,0,3007,602
25669,5,1026,202,0,824,202
25669,4,369,94,0,275,94
25669,3,102,37,0,65,37
25669,2,47,13,0,34,13
25669,1,25,3,0,22,3
2511,10,1390,235,0,1155,235
2511,9,2549,316,0,2233,316
2511,8,4960,639,0,4321,639
2511,7,2496,318,0,2178,318
2511,6,1320,225,0,1095,225
2511,5,373,76,0,297,76
2511,4,173,43,0,130,43
2511,3,80,22,0,58,22
2511,2,43,8,0,35,8
2511,1,41,8,0,33,8
92828,10,789,88,0,701,88
92828,9,1623,180,0,1443,180
92828,8,4799,486,0,4313,486
92828,7,3630,344,0,3286,344
92828,6,1770,199,0,1571,199
92828,5,403,52,0,351,52
92828,4,156,18,0,138,18
92828,3,81,7,0,74,7
92828,2,45,9,0,36,9
92828,1,47,5,0,42,5
102652,10,1234,263,2,971,261
102652,9,1583,274,1,1309,273
102652,8,3749,647,6,3102,641
102652,7,2909,488,1,2421,487
102652,6,2166,395,0,1771,395
102652,5,780,169,0,611,169
102652,4,469,128,0,341,128
102652,3,239,75,0,164,75
102652,2,88,32,0,56,32
102652,1,55,19,0,36,19
77130,10,953,151,0,802,151
77130,9,1865,259,0,1606,259
77130,8,4493,550,0,3943,550
